      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146      8.0316146
